Date,Commodity,Price
2023-08-13,Moong,43.97
2023-08-14,Moong,50.39
2023-08-15,Moong,42.43
2023-08-16,Moong,47.28
2023-08-17,Moong,45.91
2023-08-18,Moong,48.51
2023-08-19,Moong,42.6
2023-08-20,Moong,42.27
2023-08-21,Moong,47.64
2023-08-22,Moong,45.5
2023-08-23,Moong,39.47
2023-08-24,Moong,42.36
2023-08-25,Moong,45.01
2023-08-26,Moong,46.24
2023-08-27,Moong,41.57
2023-08-28,Moong,34.74
2023-08-29,Moong,44.92
2023-08-30,Moong,39.57
2023-08-31,Moong,37.05
2023-09-01,Moong,34.48
2023-09-02,Moong,45.29
2023-09-03,Moong,43.11
2023-09-04,Moong,41.92
2023-09-05,Moong,46.64
2023-09-06,Moong,44.26
2023-09-07,Moong,47.07
2023-09-08,Moong,37.92
2023-09-09,Moong,41.87
2023-09-10,Moong,37.0
2023-09-11,Moong,41.04
2023-09-12,Moong,40.86
2023-09-13,Moong,43.36
2023-09-14,Moong,41.49
2023-09-15,Moong,43.1
2023-09-16,Moong,43.22
2023-09-17,Moong,47.45
2023-09-18,Moong,39.92
2023-09-19,Moong,37.92
2023-09-20,Moong,41.36
2023-09-21,Moong,38.09
2023-09-22,Moong,44.82
2023-09-23,Moong,39.41
2023-09-24,Moong,38.44
2023-09-25,Moong,38.6
2023-09-26,Moong,42.05
2023-09-27,Moong,39.31
2023-09-28,Moong,37.74
2023-09-29,Moong,44.54
2023-09-30,Moong,36.86
2023-10-01,Moong,39.42
2023-10-02,Moong,41.15
2023-10-03,Moong,34.19
2023-10-04,Moong,40.41
2023-10-05,Moong,35.69
2023-10-06,Moong,41.21
2023-10-07,Moong,35.74
2023-10-08,Moong,40.59
2023-10-09,Moong,41.72
2023-10-10,Moong,40.88
2023-10-11,Moong,38.94
2023-10-12,Moong,37.38
2023-10-13,Moong,36.24
2023-10-14,Moong,42.28
2023-10-15,Moong,35.66
2023-10-16,Moong,34.54
2023-10-17,Moong,39.55
2023-10-18,Moong,35.06
2023-10-19,Moong,34.49
2023-10-20,Moong,32.91
2023-10-21,Moong,35.69
2023-10-22,Moong,36.8
2023-10-23,Moong,37.67
2023-10-24,Moong,39.7
2023-10-25,Moong,38.33
2023-10-26,Moong,36.08
2023-10-27,Moong,35.97
2023-10-28,Moong,38.0
2023-10-29,Moong,40.2
2023-10-30,Moong,36.67
2023-10-31,Moong,34.79
2023-11-01,Moong,33.13
2023-11-02,Moong,31.69
2023-11-03,Moong,37.94
2023-11-04,Moong,37.59
2023-11-05,Moong,37.5
2023-11-06,Moong,35.3
2023-11-07,Moong,39.83
2023-11-08,Moong,34.07
2023-11-09,Moong,38.31
2023-11-10,Moong,35.25
2023-11-11,Moong,33.47
2023-11-12,Moong,37.0
2023-11-13,Moong,36.38
2023-11-14,Moong,36.15
2023-11-15,Moong,35.25
2023-11-16,Moong,34.82
2023-11-17,Moong,42.03
2023-11-18,Moong,38.35
2023-11-19,Moong,36.91
2023-11-20,Moong,35.01
2023-11-21,Moong,37.63
2023-11-22,Moong,36.1
2023-11-23,Moong,34.57
2023-11-24,Moong,33.52
2023-11-25,Moong,34.13
2023-11-26,Moong,24.81
2023-11-27,Moong,34.9
2023-11-28,Moong,32.75
2023-11-29,Moong,38.95
2023-11-30,Moong,34.18
2023-12-01,Moong,30.5
2023-12-02,Moong,33.88
2023-12-03,Moong,30.84
2023-12-04,Moong,35.36
2023-12-05,Moong,34.77
2023-12-06,Moong,36.73
2023-12-07,Moong,31.45
2023-12-08,Moong,33.89
2023-12-09,Moong,29.65
2023-12-10,Moong,35.82
2023-12-11,Moong,35.24
2023-12-12,Moong,35.14
2023-12-13,Moong,33.63
2023-12-14,Moong,34.84
2023-12-15,Moong,38.39
2023-12-16,Moong,32.7
2023-12-17,Moong,33.94
2023-12-18,Moong,30.25
2023-12-19,Moong,30.89
2023-12-20,Moong,33.77
2023-12-21,Moong,36.77
2023-12-22,Moong,32.68
2023-12-23,Moong,32.72
2023-12-24,Moong,32.2
2023-12-25,Moong,31.81
2023-12-26,Moong,34.29
2023-12-27,Moong,28.91
2023-12-28,Moong,37.24
2023-12-29,Moong,31.4
2023-12-30,Moong,35.56
2023-12-31,Moong,29.59
2024-01-01,Moong,35.41
2024-01-02,Moong,35.42
2024-01-03,Moong,34.56
2024-01-04,Moong,30.43
2024-01-05,Moong,34.18
2024-01-06,Moong,29.89
2024-01-07,Moong,32.69
2024-01-08,Moong,36.55
2024-01-09,Moong,35.87
2024-01-10,Moong,33.55
2024-01-11,Moong,30.6
2024-01-12,Moong,35.48
2024-01-13,Moong,33.62
2024-01-14,Moong,26.63
2024-01-15,Moong,35.96
2024-01-16,Moong,33.57
2024-01-17,Moong,37.28
2024-01-18,Moong,30.42
2024-01-19,Moong,24.21
2024-01-20,Moong,34.61
2024-01-21,Moong,34.68
2024-01-22,Moong,28.77
2024-01-23,Moong,30.95
2024-01-24,Moong,42.19
2024-01-25,Moong,33.05
2024-01-26,Moong,36.2
2024-01-27,Moong,32.1
2024-01-28,Moong,27.83
2024-01-29,Moong,33.64
2024-01-30,Moong,33.41
2024-01-31,Moong,33.05
2024-02-01,Moong,33.96
2024-02-02,Moong,35.16
2024-02-03,Moong,33.97
2024-02-04,Moong,30.68
2024-02-05,Moong,35.99
2024-02-06,Moong,28.75
2024-02-07,Moong,28.51
2024-02-08,Moong,36.94
2024-02-09,Moong,36.31
2024-02-10,Moong,34.68
2024-02-11,Moong,30.74
2024-02-12,Moong,32.87
2024-02-13,Moong,34.28
2024-02-14,Moong,30.35
2024-02-15,Moong,32.99
2024-02-16,Moong,37.24
2024-02-17,Moong,39.65
2024-02-18,Moong,34.18
2024-02-19,Moong,37.79
2024-02-20,Moong,29.86
2024-02-21,Moong,37.66
2024-02-22,Moong,33.36
2024-02-23,Moong,36.77
2024-02-24,Moong,35.19
2024-02-25,Moong,39.99
2024-02-26,Moong,33.49
2024-02-27,Moong,38.09
2024-02-28,Moong,35.46
2024-02-29,Moong,35.91
2024-03-01,Moong,35.93
2024-03-02,Moong,34.04
2024-03-03,Moong,36.63
2024-03-04,Moong,36.58
2024-03-05,Moong,37.59
2024-03-06,Moong,37.22
2024-03-07,Moong,39.46
2024-03-08,Moong,39.94
2024-03-09,Moong,34.12
2024-03-10,Moong,39.98
2024-03-11,Moong,33.92
2024-03-12,Moong,39.35
2024-03-13,Moong,39.55
2024-03-14,Moong,32.07
2024-03-15,Moong,38.19
2024-03-16,Moong,36.61
2024-03-17,Moong,35.85
2024-03-18,Moong,42.29
2024-03-19,Moong,36.39
2024-03-20,Moong,36.05
2024-03-21,Moong,38.81
2024-03-22,Moong,40.75
2024-03-23,Moong,38.39
2024-03-24,Moong,42.43
2024-03-25,Moong,40.64
2024-03-26,Moong,32.63
2024-03-27,Moong,37.69
2024-03-28,Moong,37.72
2024-03-29,Moong,40.96
2024-03-30,Moong,31.77
2024-03-31,Moong,47.41
2024-04-01,Moong,41.48
2024-04-02,Moong,40.46
2024-04-03,Moong,43.68
2024-04-04,Moong,47.29
2024-04-05,Moong,43.0
2024-04-06,Moong,43.36
2024-04-07,Moong,41.03
2024-04-08,Moong,40.34
2024-04-09,Moong,39.46
2024-04-10,Moong,38.54
2024-04-11,Moong,39.09
2024-04-12,Moong,37.22
2024-04-13,Moong,41.18
2024-04-14,Moong,36.48
2024-04-15,Moong,42.24
2024-04-16,Moong,41.69
2024-04-17,Moong,42.37
2024-04-18,Moong,40.49
2024-04-19,Moong,51.42
2024-04-20,Moong,46.4
2024-04-21,Moong,38.72
2024-04-22,Moong,43.28
2024-04-23,Moong,40.89
2024-04-24,Moong,39.8
2024-04-25,Moong,38.96
2024-04-26,Moong,44.41
2024-04-27,Moong,41.2
2024-04-28,Moong,46.28
2024-04-29,Moong,46.49
2024-04-30,Moong,47.76
2024-05-01,Moong,41.22
2024-05-02,Moong,45.33
2024-05-03,Moong,45.94
2024-05-04,Moong,42.75
2024-05-05,Moong,41.99
2024-05-06,Moong,49.27
2024-05-07,Moong,45.25
2024-05-08,Moong,46.61
2024-05-09,Moong,42.37
2024-05-10,Moong,41.31
2024-05-11,Moong,43.39
2024-05-12,Moong,44.86
2024-05-13,Moong,42.17
2024-05-14,Moong,45.47
2024-05-15,Moong,40.56
2024-05-16,Moong,42.4
2024-05-17,Moong,47.9
2024-05-18,Moong,47.83
2024-05-19,Moong,44.97
2024-05-20,Moong,43.22
2024-05-21,Moong,43.32
2024-05-22,Moong,45.42
2024-05-23,Moong,48.6
2024-05-24,Moong,49.58
2024-05-25,Moong,45.43
2024-05-26,Moong,43.59
2024-05-27,Moong,47.98
2024-05-28,Moong,44.83
2024-05-29,Moong,45.87
2024-05-30,Moong,51.52
2024-05-31,Moong,50.15
2024-06-01,Moong,48.27
2024-06-02,Moong,44.1
2024-06-03,Moong,48.67
2024-06-04,Moong,51.35
2024-06-05,Moong,47.16
2024-06-06,Moong,52.46
2024-06-07,Moong,52.4
2024-06-08,Moong,53.63
2024-06-09,Moong,49.67
2024-06-10,Moong,50.64
2024-06-11,Moong,53.23
2024-06-12,Moong,50.45
2024-06-13,Moong,47.72
2024-06-14,Moong,47.99
2024-06-15,Moong,50.16
2024-06-16,Moong,45.69
2024-06-17,Moong,49.24
2024-06-18,Moong,53.07
2024-06-19,Moong,43.32
2024-06-20,Moong,54.6
2024-06-21,Moong,53.47
2024-06-22,Moong,48.83
2024-06-23,Moong,51.95
2024-06-24,Moong,50.43
2024-06-25,Moong,54.21
2024-06-26,Moong,53.57
2024-06-27,Moong,46.53
2024-06-28,Moong,52.59
2024-06-29,Moong,50.31
2024-06-30,Moong,51.27
2024-07-01,Moong,48.93
2024-07-02,Moong,56.46
2024-07-03,Moong,54.43
2024-07-04,Moong,49.18
2024-07-05,Moong,47.49
2024-07-06,Moong,50.42
2024-07-07,Moong,52.97
2024-07-08,Moong,52.48
2024-07-09,Moong,55.6
2024-07-10,Moong,54.3
2024-07-11,Moong,54.92
2024-07-12,Moong,53.08
2024-07-13,Moong,48.01
2024-07-14,Moong,51.67
2024-07-15,Moong,55.52
2024-07-16,Moong,52.26
2024-07-17,Moong,54.0
2024-07-18,Moong,51.61
2024-07-19,Moong,49.55
2024-07-20,Moong,52.34
2024-07-21,Moong,53.71
2024-07-22,Moong,50.88
2024-07-23,Moong,52.21
2024-07-24,Moong,50.16
2024-07-25,Moong,56.4
2024-07-26,Moong,52.22
2024-07-27,Moong,57.53
2024-07-28,Moong,57.82
2024-07-29,Moong,53.04
2024-07-30,Moong,50.32
2024-07-31,Moong,47.14
2024-08-01,Moong,49.04
2024-08-02,Moong,49.38
2024-08-03,Moong,57.69
2024-08-04,Moong,53.95
2024-08-05,Moong,54.82
2024-08-06,Moong,47.04
2024-08-07,Moong,50.15
2024-08-08,Moong,56.45
2024-08-09,Moong,54.69
2024-08-10,Moong,53.43
2024-08-11,Moong,55.6
2024-08-12,Moong,58.85
2024-08-13,Moong,53.31
2024-08-14,Moong,54.22
2024-08-15,Moong,54.62
2024-08-16,Moong,61.25
2024-08-17,Moong,47.8
2024-08-18,Moong,56.18
2024-08-19,Moong,53.81
2024-08-20,Moong,55.88
2024-08-21,Moong,52.23
2024-08-22,Moong,54.07
2024-08-23,Moong,56.37
2024-08-24,Moong,63.59
2024-08-25,Moong,56.69
2024-08-26,Moong,51.74
2024-08-27,Moong,53.02
2024-08-28,Moong,52.94
2024-08-29,Moong,48.93
2024-08-30,Moong,53.33
2024-08-31,Moong,56.52
2024-09-01,Moong,50.51
2024-09-02,Moong,57.48
2024-09-03,Moong,55.79
2024-09-04,Moong,52.13
2024-09-05,Moong,53.9
2024-09-06,Moong,59.12
2024-09-07,Moong,56.52
2024-09-08,Moong,54.33
2024-09-09,Moong,53.58
2024-09-10,Moong,54.52
2024-09-11,Moong,52.74
2024-09-12,Moong,47.94
2024-09-13,Moong,60.37
2024-09-14,Moong,54.69
2024-09-15,Moong,55.4
2024-09-16,Moong,54.01
2024-09-17,Moong,51.95
2024-09-18,Moong,53.58
2024-09-19,Moong,49.31
2024-09-20,Moong,60.91
2024-09-21,Moong,50.35
2024-09-22,Moong,50.92
2024-09-23,Moong,52.67
2024-09-24,Moong,57.82
2024-09-25,Moong,53.96
2024-09-26,Moong,50.17
2024-09-27,Moong,57.6
2024-09-28,Moong,55.99
2024-09-29,Moong,55.37
2024-09-30,Moong,55.86
2024-10-01,Moong,60.85
2024-10-02,Moong,60.18
2024-10-03,Moong,51.51
2024-10-04,Moong,58.4
2024-10-05,Moong,54.62
2024-10-06,Moong,54.92
2024-10-07,Moong,48.29
2024-10-08,Moong,52.8
2024-10-09,Moong,50.81
2024-10-10,Moong,55.68
2024-10-11,Moong,56.35
2024-10-12,Moong,46.85
2024-10-13,Moong,52.94
2024-10-14,Moong,56.31
2024-10-15,Moong,52.32
2024-10-16,Moong,55.0
2024-10-17,Moong,53.8
2024-10-18,Moong,53.7
2024-10-19,Moong,51.79
2024-10-20,Moong,48.88
2024-10-21,Moong,49.09
2024-10-22,Moong,54.51
2024-10-23,Moong,52.36
2024-10-24,Moong,51.81
2024-10-25,Moong,50.87
2024-10-26,Moong,51.15
2024-10-27,Moong,55.12
2024-10-28,Moong,50.89
2024-10-29,Moong,47.79
2024-10-30,Moong,53.96
2024-10-31,Moong,51.03
2024-11-01,Moong,51.65
2024-11-02,Moong,56.29
2024-11-03,Moong,51.32
2024-11-04,Moong,52.15
2024-11-05,Moong,47.66
2024-11-06,Moong,50.44
2024-11-07,Moong,52.83
2024-11-08,Moong,46.24
2024-11-09,Moong,51.41
2024-11-10,Moong,51.02
2024-11-11,Moong,50.74
2024-11-12,Moong,53.63
2024-11-13,Moong,51.42
2024-11-14,Moong,54.75
2024-11-15,Moong,47.23
2024-11-16,Moong,50.51
2024-11-17,Moong,50.26
2024-11-18,Moong,46.69
2024-11-19,Moong,52.66
2024-11-20,Moong,56.66
2024-11-21,Moong,49.52
2024-11-22,Moong,50.98
2024-11-23,Moong,49.61
2024-11-24,Moong,47.11
2024-11-25,Moong,43.67
2024-11-26,Moong,46.91
2024-11-27,Moong,44.73
2024-11-28,Moong,53.91
2024-11-29,Moong,48.34
2024-11-30,Moong,47.53
2024-12-01,Moong,51.12
2024-12-02,Moong,44.97
2024-12-03,Moong,45.92
2024-12-04,Moong,48.31
2024-12-05,Moong,51.07
2024-12-06,Moong,49.37
2024-12-07,Moong,48.49
2024-12-08,Moong,47.86
2024-12-09,Moong,48.71
2024-12-10,Moong,47.99
2024-12-11,Moong,44.18
2024-12-12,Moong,47.28
2024-12-13,Moong,43.8
2024-12-14,Moong,47.15
2024-12-15,Moong,45.34
2024-12-16,Moong,54.28
2024-12-17,Moong,46.41
2024-12-18,Moong,42.2
2024-12-19,Moong,45.88
2024-12-20,Moong,47.72
2024-12-21,Moong,51.06
2024-12-22,Moong,44.15
2024-12-23,Moong,41.04
2024-12-24,Moong,48.12
2024-12-25,Moong,41.4
2024-12-26,Moong,44.11
2024-12-27,Moong,44.52
2024-12-28,Moong,44.96
2024-12-29,Moong,47.11
2024-12-30,Moong,42.86
2024-12-31,Moong,43.97
2023-01-01,Masur,26.74
2023-01-02,Masur,27.37
2023-01-03,Masur,27.35
2023-01-04,Masur,28.5
2023-01-05,Masur,29.86
2023-01-06,Masur,28.65
2023-01-07,Masur,28.97
2023-01-08,Masur,23.0
2023-01-09,Masur,28.03
2023-01-10,Masur,29.46
2023-01-11,Masur,30.34
2023-01-12,Masur,26.21
2023-01-13,Masur,26.45
2023-01-14,Masur,26.84
2023-01-15,Masur,30.31
2023-01-16,Masur,31.93
2023-01-17,Masur,27.74
2023-01-18,Masur,31.83
2023-01-19,Masur,29.61
2023-01-20,Masur,29.0
2023-01-21,Masur,28.87
2023-01-22,Masur,31.88
2023-01-23,Masur,30.75
2023-01-24,Masur,36.73
2023-01-25,Masur,27.48
2023-01-26,Masur,31.72
2023-01-27,Masur,28.71
2023-01-28,Masur,27.82
2023-01-29,Masur,30.52
2023-01-30,Masur,31.09
2023-01-31,Masur,39.57
2023-02-01,Masur,30.39
2023-02-02,Masur,27.68
2023-02-03,Masur,32.01
2023-02-04,Masur,25.09
2023-02-05,Masur,31.17
2023-02-06,Masur,31.62
2023-02-07,Masur,34.07
2023-02-08,Masur,34.73
2023-02-09,Masur,30.42
2023-02-10,Masur,31.6
2023-02-11,Masur,29.88
2023-02-12,Masur,28.91
2023-02-13,Masur,33.34
2023-02-14,Masur,28.71
2023-02-15,Masur,31.41
2023-02-16,Masur,29.78
2023-02-17,Masur,34.53
2023-02-18,Masur,38.4
2023-02-19,Masur,29.2
2023-02-20,Masur,27.66
2023-02-21,Masur,32.96
2023-02-22,Masur,33.49
2023-02-23,Masur,34.2
2023-02-24,Masur,32.32
2023-02-25,Masur,33.16
2023-02-26,Masur,34.97
2023-02-27,Masur,37.1
2023-02-28,Masur,28.21
2023-03-01,Masur,33.07
2023-03-02,Masur,34.92
2023-03-03,Masur,31.63
2023-03-04,Masur,39.67
2023-03-05,Masur,32.67
2023-03-06,Masur,34.55
2023-03-07,Masur,36.44
2023-03-08,Masur,33.09
2023-03-09,Masur,29.42
2023-03-10,Masur,33.76
2023-03-11,Masur,38.23
2023-03-12,Masur,34.22
2023-03-13,Masur,32.78
2023-03-14,Masur,38.18
2023-03-15,Masur,34.49
2023-03-16,Masur,34.04
2023-03-17,Masur,36.1
2023-03-18,Masur,38.05
2023-03-19,Masur,42.96
2023-03-20,Masur,38.37
2023-03-21,Masur,39.45
2023-03-22,Masur,34.53
2023-03-23,Masur,33.04
2023-03-24,Masur,36.38
2023-03-25,Masur,36.58
2023-03-26,Masur,33.09
2023-03-27,Masur,35.87
2023-03-28,Masur,37.66
2023-03-29,Masur,37.61
2023-03-30,Masur,38.11
2023-03-31,Masur,37.53
2023-04-01,Masur,35.19
2023-04-02,Masur,35.23
2023-04-03,Masur,33.24
2023-04-04,Masur,42.24
2023-04-05,Masur,36.98
2023-04-06,Masur,36.32
2023-04-07,Masur,34.26
2023-04-08,Masur,45.9
2023-04-09,Masur,33.92
2023-04-10,Masur,35.9
2023-04-11,Masur,38.48
2023-04-12,Masur,39.08
2023-04-13,Masur,40.19
2023-04-14,Masur,42.78
2023-04-15,Masur,38.92
2023-04-16,Masur,34.27
2023-04-17,Masur,36.7
2023-04-18,Masur,38.43
2023-04-19,Masur,43.74
2023-04-20,Masur,33.37
2023-04-21,Masur,41.2
2023-04-22,Masur,38.16
2023-04-23,Masur,40.16
2023-04-24,Masur,37.37
2023-04-25,Masur,35.17
2023-04-26,Masur,39.97
2023-04-27,Masur,39.7
2023-04-28,Masur,40.67
2023-04-29,Masur,37.72
2023-04-30,Masur,35.98
2023-05-01,Masur,33.11
2023-05-02,Masur,40.26
2023-05-03,Masur,39.08
2023-05-04,Masur,34.92
2023-05-05,Masur,36.21
2023-05-06,Masur,36.43
2023-05-07,Masur,33.38
2023-05-08,Masur,35.37
2023-05-09,Masur,34.43
2023-05-10,Masur,36.59
2023-05-11,Masur,35.6
2023-05-12,Masur,32.93
2023-05-13,Masur,43.87
2023-05-14,Masur,41.55
2023-05-15,Masur,35.45
2023-05-16,Masur,38.59
2023-05-17,Masur,39.01
2023-05-18,Masur,41.31
2023-05-19,Masur,35.27
2023-05-20,Masur,40.98
2023-05-21,Masur,36.04
2023-05-22,Masur,33.65
2023-05-23,Masur,39.81
2023-05-24,Masur,41.48
2023-05-25,Masur,45.35
2023-05-26,Masur,33.95
2023-05-27,Masur,39.62
2023-05-28,Masur,36.26
2023-05-29,Masur,39.81
2023-05-30,Masur,33.01
2023-05-31,Masur,33.6
2023-06-01,Masur,35.02
2023-06-02,Masur,37.54
2023-06-03,Masur,35.34
2023-06-04,Masur,39.2
2023-06-05,Masur,40.26
2023-06-06,Masur,38.93
2023-06-07,Masur,41.94
2023-06-08,Masur,38.28
2023-06-09,Masur,33.33
2023-06-10,Masur,41.02
2023-06-11,Masur,35.06
2023-06-12,Masur,39.55
2023-06-13,Masur,41.49
2023-06-14,Masur,38.08
2023-06-15,Masur,32.16
2023-06-16,Masur,33.83
2023-06-17,Masur,40.49
2023-06-18,Masur,35.95
2023-06-19,Masur,36.63
2023-06-20,Masur,38.61
2023-06-21,Masur,38.35
2023-06-22,Masur,37.03
2023-06-23,Masur,35.5
2023-06-24,Masur,35.11
2023-06-25,Masur,38.55
2023-06-26,Masur,37.56
2023-06-27,Masur,35.06
2023-06-28,Masur,39.0
2023-06-29,Masur,35.29
2023-06-30,Masur,33.04
2023-07-01,Masur,33.24
2023-07-02,Masur,32.5
2023-07-03,Masur,34.53
2023-07-04,Masur,38.97
2023-07-05,Masur,32.76
2023-07-06,Masur,35.66
2023-07-07,Masur,33.04
2023-07-08,Masur,34.14
2023-07-09,Masur,30.3
2023-07-10,Masur,34.08
2023-07-11,Masur,34.06
2023-07-12,Masur,36.17
2023-07-13,Masur,35.13
2023-07-14,Masur,30.77
2023-07-15,Masur,37.52
2023-07-16,Masur,34.8
2023-07-17,Masur,34.67
2023-07-18,Masur,33.95
2023-07-19,Masur,32.32
2023-07-20,Masur,34.43
2023-07-21,Masur,35.1
2023-07-22,Masur,28.33
2023-07-23,Masur,31.85
2023-07-24,Masur,32.6
2023-07-25,Masur,34.03
2023-07-26,Masur,36.73
2023-07-27,Masur,30.73
2023-07-28,Masur,31.45
2023-07-29,Masur,31.29
2023-07-30,Masur,30.32
2023-07-31,Masur,31.57
2023-08-01,Masur,34.82
2023-08-02,Masur,29.23
2023-08-03,Masur,33.57
2023-08-04,Masur,27.06
2023-08-05,Masur,30.37
2023-08-06,Masur,30.96
2023-08-07,Masur,36.86
2023-08-08,Masur,30.89
2023-08-09,Masur,25.0
2023-08-10,Masur,25.49
2023-08-11,Masur,31.47
2023-08-12,Masur,33.1
2023-08-13,Masur,32.27
2023-08-14,Masur,31.53
2023-08-15,Masur,34.39
2023-08-16,Masur,29.17
2023-08-17,Masur,33.35
2023-08-18,Masur,25.66
2023-08-19,Masur,27.72
2023-08-20,Masur,24.89
2023-08-21,Masur,29.37
2023-08-22,Masur,29.94
2023-08-23,Masur,30.3
2023-08-24,Masur,30.02
2023-08-25,Masur,26.93
2023-08-26,Masur,29.02
2023-08-27,Masur,24.98
2023-08-28,Masur,33.44
2023-08-29,Masur,28.32
2023-08-30,Masur,27.65
2023-08-31,Masur,33.76
2023-09-01,Masur,25.15
2023-09-02,Masur,25.37
2023-09-03,Masur,25.34
2023-09-04,Masur,28.31
2023-09-05,Masur,29.68
2023-09-06,Masur,30.49
2023-09-07,Masur,35.86
2023-09-08,Masur,21.28
2023-09-09,Masur,29.73
2023-09-10,Masur,26.12
2023-09-11,Masur,25.91
2023-09-12,Masur,25.69
2023-09-13,Masur,24.7
2023-09-14,Masur,32.36
2023-09-15,Masur,29.72
2023-09-16,Masur,27.14
2023-09-17,Masur,31.01
2023-09-18,Masur,22.3
2023-09-19,Masur,22.73
2023-09-20,Masur,20.07
2023-09-21,Masur,24.39
2023-09-22,Masur,26.85
2023-09-23,Masur,26.56
2023-09-24,Masur,26.59
2023-09-25,Masur,21.79
2023-09-26,Masur,28.32
2023-09-27,Masur,26.51
2023-09-28,Masur,27.88
2023-09-29,Masur,19.89
2023-09-30,Masur,26.39
2023-10-01,Masur,21.78
2023-10-02,Masur,24.04
2023-10-03,Masur,26.73
2023-10-04,Masur,25.29
2023-10-05,Masur,22.35
2023-10-06,Masur,24.82
2023-10-07,Masur,20.09
2023-10-08,Masur,28.03
2023-10-09,Masur,23.86
2023-10-10,Masur,27.73
2023-10-11,Masur,22.69
2023-10-12,Masur,22.59
2023-10-13,Masur,21.77
2023-10-14,Masur,26.59
2023-10-15,Masur,21.73
2023-10-16,Masur,25.69
2023-10-17,Masur,22.51
2023-10-18,Masur,17.63
2023-10-19,Masur,21.75
2023-10-20,Masur,19.83
2023-10-21,Masur,23.37
2023-10-22,Masur,19.6
2023-10-23,Masur,25.86
2023-10-24,Masur,22.72
2023-10-25,Masur,22.36
2023-10-26,Masur,24.77
2023-10-27,Masur,25.61
2023-10-28,Masur,22.57
2023-10-29,Masur,20.23
2023-10-30,Masur,17.13
2023-10-31,Masur,20.31
2023-11-01,Masur,20.44
2023-11-02,Masur,22.53
2023-11-03,Masur,21.09
2023-11-04,Masur,24.11
2023-11-05,Masur,20.13
2023-11-06,Masur,21.72
2023-11-07,Masur,25.36
2023-11-08,Masur,22.76
2023-11-09,Masur,21.48
2023-11-10,Masur,19.78
2023-11-11,Masur,19.62
2023-11-12,Masur,18.9
2023-11-13,Masur,19.76
2023-11-14,Masur,23.58
2023-11-15,Masur,20.58
2023-11-16,Masur,17.13
2023-11-17,Masur,26.42
2023-11-18,Masur,22.02
2023-11-19,Masur,16.78
2023-11-20,Masur,19.61
2023-11-21,Masur,21.21
2023-11-22,Masur,25.94
2023-11-23,Masur,17.45
2023-11-24,Masur,23.64
2023-11-25,Masur,24.86
2023-11-26,Masur,18.73
2023-11-27,Masur,19.73
2023-11-28,Masur,17.41
2023-11-29,Masur,19.86
2023-11-30,Masur,20.32
2023-12-01,Masur,22.37
2023-12-02,Masur,23.62
2023-12-03,Masur,18.06
2023-12-04,Masur,14.37
2023-12-05,Masur,20.17
2023-12-06,Masur,21.08
2023-12-07,Masur,20.91
2023-12-08,Masur,19.15
2023-12-09,Masur,20.48
2023-12-10,Masur,24.62
2023-12-11,Masur,21.19
2023-12-12,Masur,18.9
2023-12-13,Masur,18.5
2023-12-14,Masur,19.47
2023-12-15,Masur,24.86
2023-12-16,Masur,19.39
2023-12-17,Masur,19.86
2023-12-18,Masur,18.46
2023-12-19,Masur,23.19
2023-12-20,Masur,25.76
2023-12-21,Masur,21.22
2023-12-22,Masur,20.1
2023-12-23,Masur,19.96
2023-12-24,Masur,12.69
2023-12-25,Masur,22.07
2023-12-26,Masur,20.24
2023-12-27,Masur,21.12
2023-12-28,Masur,17.7
2023-12-29,Masur,18.69
2023-12-30,Masur,18.61
2023-12-31,Masur,22.91
2024-01-01,Masur,18.72
2024-01-02,Masur,26.11
2024-01-03,Masur,21.17
2024-01-04,Masur,16.06
2024-01-05,Masur,19.52
2024-01-06,Masur,17.97
2024-01-07,Masur,13.35
2024-01-08,Masur,24.76
2024-01-09,Masur,22.09
2024-01-10,Masur,21.6
2024-01-11,Masur,20.52
2024-01-12,Masur,15.9
2024-01-13,Masur,18.63
2024-01-14,Masur,22.63
2024-01-15,Masur,16.98
2024-01-16,Masur,12.58
2024-01-17,Masur,19.52
2024-01-18,Masur,19.82
2024-01-19,Masur,20.68
2024-01-20,Masur,22.5
2024-01-21,Masur,22.27
2024-01-22,Masur,21.18
2024-01-23,Masur,24.03
2024-01-24,Masur,15.93
2024-01-25,Masur,22.05
2024-01-26,Masur,22.46
2024-01-27,Masur,16.92
2024-01-28,Masur,16.18
2024-01-29,Masur,18.5
2024-01-30,Masur,18.81
2024-01-31,Masur,23.11
2024-02-01,Masur,19.07
2024-02-02,Masur,18.4
2024-02-03,Masur,19.19
2024-02-04,Masur,24.45
2024-02-05,Masur,21.2
2024-02-06,Masur,20.68
2024-02-07,Masur,20.96
2024-02-08,Masur,25.23
2024-02-09,Masur,19.18
2024-02-10,Masur,25.45
2024-02-11,Masur,22.2
2024-02-12,Masur,21.16
2024-02-13,Masur,29.22
2024-02-14,Masur,18.63
2024-02-15,Masur,20.82
2024-02-16,Masur,18.26
2024-02-17,Masur,24.9
2024-02-18,Masur,27.19
2024-02-19,Masur,27.22
2024-02-20,Masur,25.96
2024-02-21,Masur,21.79
2024-02-22,Masur,21.37
2024-02-23,Masur,17.54
2024-02-24,Masur,28.75
2024-02-25,Masur,24.14
2024-02-26,Masur,21.36
2024-02-27,Masur,26.91
2024-02-28,Masur,20.1
2024-02-29,Masur,24.34
